task_id,task_type,machine_model,weather,operator_skill,machine_age,power_mode,engine_rpm,hydraulic_response,assist_tech_enabled,payload_target_pct,dig_priority,stabilizer_stance,rimpull_control,blade_angle,working_gear,tool_flow_rate,duty_cycle_pct,completion_time_min,fuel_burn_rate_lph,machine_stress_score,is_anchor
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,8,Power,1258,Quick,1,87.6,Swing Priority,None,None,None,None,None,85.0,93.2,15.6,48.3,0
T004,Grading,CAT-140,Sunny,Expert,5,Power,1854,Fine,1,90.0,None,None,None,Normal 35°,3rd Gear,None,85.0,52.8,28.1,56.7,0
T004,Grading,CAT-140,Rainy,Expert,3,Eco,1305,Fine,0,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,63.4,10.9,38.9,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Smart,1371,Medium,1,75.1,None,None,100% Max,None,None,None,85.0,52.6,13.9,20.0,0
DM05,Demolition,CAT-349,Windy,Expert,8,Smart,1391,Medium,1,90.0,None,None,None,None,None,Medium Flow,86.8,127.5,29.2,36.3,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Power,1386,Quick,1,88.4,Boom Power,None,None,None,None,None,85.0,92.8,17.0,42.3,0
TR05,Trenching,CAT-420,Cloudy,Beginner,4,Eco,1327,Quick,1,73.5,None,Locked Down,None,None,None,None,85.0,63.5,5.8,16.0,0
LD02,Material Loading,CAT-950M,Rainy,Expert,3,Power,1907,Quick,1,56.3,None,None,100% Max,None,None,None,85.0,30.9,32.7,53.7,0
EX04,Earth Excavation,CAT-320,Windy,Expert,7,Power,1960,Quick,0,82.1,Balanced,None,None,None,None,None,85.0,52.7,29.8,60.2,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Eco,1594,Medium,0,78.3,Boom Power,None,None,None,None,None,85.0,91.7,12.9,16.6,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Eco,1466,Medium,1,79.5,Swing Priority,None,None,None,None,None,85.0,98.4,11.3,17.5,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Smart,1835,Fine,1,79.2,Swing Priority,None,None,None,None,None,85.0,86.2,20.0,21.9,0
LD02,Material Loading,CAT-950M,Sunny,Expert,4,Power,1668,Quick,0,68.4,None,None,100% Max,None,None,None,85.0,28.3,24.2,41.8,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Power,1789,Fine,1,90.0,None,None,None,None,None,Medium Flow,84.3,119.0,52.4,45.4,0
LD04,Material Loading,CAT-950M,Cloudy,Beginner,1,Power,1506,Medium,0,64.6,None,None,80% Gravel,None,None,None,85.0,41.5,20.4,31.2,0
TR03,Trenching,CAT-420,Cloudy,Expert,4,Eco,1405,Medium,1,89.0,None,Locked Down,None,None,None,None,85.0,79.1,6.0,16.2,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Eco,1650,Quick,1,62.3,Balanced,None,None,None,None,None,85.0,62.8,13.7,14.0,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Power,1899,Medium,0,71.2,Boom Power,None,None,None,None,None,85.0,89.1,27.3,45.6,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Smart,1281,Quick,1,60.8,None,Soft Ground,None,None,None,None,85.0,75.7,6.9,29.8,0
EX05,Earth Excavation,CAT-320,Sunny,Intermediate,5,Power,1635,Quick,0,66.2,Boom Power,None,None,None,None,None,85.0,109.6,22.3,45.0,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Eco,1390,Quick,0,50.2,None,None,100% Max,None,None,None,85.0,64.9,11.7,22.3,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Power,1500,Medium,0,58.3,None,Soft Ground,None,None,None,None,85.0,61.8,10.1,42.3,0
TR02,Trenching,CAT-420,Sunny,Expert,2,Smart,1277,Medium,0,51.0,None,Locked Down,None,None,None,None,85.0,47.2,6.3,21.9,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1946,Quick,0,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,79.1,29.0,39.4,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Power,1386,Quick,1,102.6,None,None,60% Mud,None,None,None,85.0,30.9,17.4,25.1,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Smart,1609,Medium,1,79.2,Swing Priority,None,None,None,None,None,85.0,82.0,16.5,24.4,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Power,1340,Medium,0,53.8,None,None,100% Max,None,None,None,85.0,66.1,20.1,64.6,0
DM05,Demolition,CAT-349,Windy,Expert,8,Power,1422,Medium,1,90.0,None,None,None,None,None,Medium Flow,94.3,121.2,37.8,72.6,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Power,1529,Fine,1,90.0,None,None,None,None,None,Low Flow,82.1,140.4,41.4,52.0,0
DM05,Demolition,CAT-349,Windy,Expert,8,Eco,1350,Quick,0,90.0,None,None,None,None,None,High Flow,70.0,185.0,22.4,51.7,0
T005,Demolition,CAT-349,Windy,Beginner,2,Power,1805,Quick,1,90.0,None,None,None,None,None,High Flow,71.0,91.8,49.9,26.8,0
DM05,Demolition,CAT-349,Windy,Expert,8,Eco,1834,Quick,1,90.0,None,None,None,None,None,Low Flow,72.4,141.5,36.0,42.2,0
LD05,Material Loading,CAT-950M,Sunny,Beginner,2,Eco,1926,Fine,1,106.2,None,None,100% Max,None,None,None,85.0,36.3,18.4,16.1,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Eco,1394,Medium,1,100.5,Balanced,None,None,None,None,None,85.0,59.6,11.2,13.8,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Smart,1381,Fine,0,90.0,None,None,None,None,None,Low Flow,98.2,176.6,27.6,78.6,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Power,1521,Quick,0,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,93.6,20.9,48.7,0
EX02,Earth Excavation,CAT-320,Sunny,Expert,6,Eco,1480,Medium,1,96.4,Balanced,None,None,None,None,None,85.0,100.3,12.1,24.5,0
GR05,Grading,CAT-140,Windy,Beginner,3,Smart,1493,Medium,0,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,40.6,15.3,27.3,0
T004,Grading,CAT-140,Sunny,Expert,5,Eco,1352,Fine,1,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,38.5,10.9,20.2,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Power,1865,Quick,1,90.0,None,None,None,None,None,Low Flow,69.2,110.9,55.1,53.2,0
GR03,Grading,CAT-140,Rainy,Beginner,2,Eco,1339,Quick,1,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,85.4,10.9,9.5,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Power,1715,Quick,1,89.0,Balanced,None,None,None,None,None,85.0,52.6,22.9,32.2,0
TR02,Trenching,CAT-420,Sunny,Expert,2,Power,1366,Quick,0,93.9,None,Soft Ground,None,None,None,None,85.0,48.7,8.8,35.3,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Smart,1663,Fine,0,59.6,None,Locked Down,None,None,None,None,85.0,74.7,9.1,35.3,0
GR04,Grading,CAT-140,Windy,Intermediate,2,Power,1869,Fine,0,90.0,None,None,None,Spread 25°,3rd Gear,None,85.0,98.4,27.1,36.1,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Smart,1881,Medium,0,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,93.3,23.4,44.0,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Eco,1480,Fine,0,105.7,Balanced,None,None,None,None,None,85.0,67.8,11.4,20.6,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Smart,1772,Quick,1,89.2,None,None,100% Max,None,None,None,85.0,43.5,20.1,19.0,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Smart,1861,Medium,0,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,87.0,23.2,41.7,0
TR03,Trenching,CAT-420,Windy,Intermediate,5,Eco,1913,Quick,1,61.4,None,Standard,None,None,None,None,85.0,105.0,9.9,25.7,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Smart,1661,Medium,1,58.6,None,None,60% Mud,None,None,None,85.0,30.9,18.2,12.3,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Smart,1587,Fine,1,90.0,None,None,None,None,None,Low Flow,95.4,144.2,34.5,67.1,0
TR04,Trenching,CAT-420,Sunny,Beginner,2,Power,1511,Quick,0,93.1,None,Locked Down,None,None,None,None,85.0,73.1,10.2,31.6,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Power,1822,Fine,1,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,79.7,27.4,43.7,0
GR03,Grading,CAT-140,Windy,Intermediate,3,Smart,1620,Fine,1,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,62.2,17.3,20.9,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,1724,Quick,0,86.9,None,Standard,None,None,None,None,85.0,50.9,12.5,38.7,0
GR02,Grading,CAT-140,Sunny,Expert,2,Eco,1661,Quick,1,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,54.3,14.5,10.1,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Power,1794,Quick,1,80.6,None,None,60% Mud,None,None,None,85.0,25.8,26.1,24.4,0
DM04,Demolition,CAT-349,Cloudy,Beginner,1,Smart,1720,Fine,0,90.0,None,None,None,None,None,Medium Flow,66.8,93.9,36.2,23.2,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Eco,1443,Quick,1,91.0,None,Standard,None,None,None,None,85.0,98.5,6.3,18.3,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Smart,1497,Fine,0,88.7,None,None,100% Max,None,None,None,85.0,73.8,18.7,52.1,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Power,1634,Quick,1,54.4,None,None,100% Max,None,None,None,85.0,45.2,23.4,31.5,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Power,1237,Fine,0,81.3,None,Standard,None,None,None,None,85.0,80.4,7.5,65.5,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Eco,2056,Quick,0,90.4,None,None,60% Mud,None,None,None,85.0,31.9,20.4,31.9,0
GR02,Grading,CAT-140,Sunny,Expert,2,Smart,1564,Medium,1,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,47.2,15.8,17.3,0
GR02,Grading,CAT-140,Windy,Beginner,3,Eco,1331,Quick,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,65.0,10.6,12.0,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Power,2135,Quick,1,100.2,None,Locked Down,None,None,None,None,85.0,78.5,18.2,70.5,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Smart,2167,Quick,0,98.9,None,Locked Down,None,None,None,None,85.0,99.5,15.3,59.4,0
T004,Grading,CAT-140,Sunny,Expert,5,Power,1645,Fine,1,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,39.2,23.1,39.7,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Power,1764,Quick,0,54.8,None,Locked Down,None,None,None,None,85.0,85.4,13.5,45.5,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1463,Fine,0,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,53.0,19.1,34.8,0
GR02,Grading,CAT-140,Sunny,Beginner,5,Eco,1747,Medium,1,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,52.2,16.5,20.1,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Smart,1514,Quick,0,78.2,None,Locked Down,None,None,None,None,85.0,85.9,8.7,43.5,0
DM05,Demolition,CAT-349,Windy,Expert,8,Power,1656,Quick,0,90.0,None,None,None,None,None,High Flow,72.0,139.0,47.5,66.2,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Smart,1754,Quick,1,90.0,None,None,None,None,None,Low Flow,99.6,85.4,38.5,44.1,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Eco,1509,Fine,0,76.2,None,None,100% Max,None,None,None,85.0,71.7,15.4,47.4,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Eco,2147,Quick,0,90.0,None,None,None,None,None,Medium Flow,95.9,116.7,43.3,68.9,0
GR05,Grading,CAT-140,Windy,Beginner,3,Power,1649,Quick,1,90.0,None,None,None,Spread 25°,2nd Gear,None,85.0,40.5,22.9,31.6,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Power,1541,Quick,1,90.0,None,None,None,None,None,High Flow,65.7,97.7,40.9,47.8,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Smart,2171,Medium,1,90.0,None,None,None,None,None,High Flow,81.9,101.2,54.6,51.4,0
GR02,Grading,CAT-140,Sunny,Expert,2,Smart,1925,Medium,0,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,80.5,22.4,43.0,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Eco,1524,Medium,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,87.9,13.6,28.6,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,2148,Medium,0,64.7,None,Soft Ground,None,None,None,None,85.0,53.3,17.6,60.4,0
DM03,Demolition,CAT-349,Sunny,Expert,2,Eco,2140,Medium,1,90.0,None,None,None,None,None,High Flow,91.8,144.3,41.5,41.6,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Eco,1871,Fine,1,105.5,None,None,100% Max,None,None,None,85.0,56.7,17.9,15.1,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Power,1728,Medium,1,57.0,None,Locked Down,None,None,None,None,85.0,69.4,14.2,56.0,0
TR04,Trenching,CAT-420,Windy,Intermediate,4,Power,2150,Quick,1,71.1,None,Standard,None,None,None,None,85.0,84.3,18.6,56.3,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Smart,1683,Medium,1,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,64.2,18.8,29.6,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Power,1323,Fine,1,90.0,None,None,None,None,None,Medium Flow,72.8,96.9,32.6,39.2,0
DM03,Demolition,CAT-349,Sunny,Expert,4,Smart,1372,Medium,1,90.0,None,None,None,None,None,High Flow,81.6,156.1,27.0,32.6,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Eco,2004,Fine,0,90.0,None,None,None,None,None,High Flow,94.6,177.4,40.2,82.6,0
T001,Earth Excavation,CAT-320,Rainy,Expert,8,Smart,1386,Fine,0,100.7,Swing Priority,None,None,None,None,None,85.0,116.8,13.8,44.8,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Eco,1449,Quick,0,54.0,None,None,80% Gravel,None,None,None,85.0,36.5,12.1,18.3,0
GR05,Grading,CAT-140,Windy,Beginner,3,Smart,1873,Quick,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,42.2,21.7,21.0,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Eco,1902,Fine,1,90.0,None,None,None,None,None,High Flow,96.1,134.9,37.4,55.2,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,1388,Quick,1,94.3,None,Soft Ground,None,None,None,None,85.0,50.2,9.3,31.7,0
GR05,Grading,CAT-140,Windy,Beginner,3,Eco,1315,Medium,0,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,42.3,9.8,19.7,0
EX03,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1617,Medium,1,85.1,Boom Power,None,None,None,None,None,85.0,68.3,17.5,28.8,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Smart,1661,Quick,1,59.3,Boom Power,None,None,None,None,None,85.0,75.2,17.2,14.8,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Smart,1748,Fine,1,73.2,None,None,60% Mud,None,None,None,85.0,30.4,19.2,16.6,0
LD05,Material Loading,CAT-950M,Sunny,Beginner,5,Smart,1516,Quick,0,72.2,None,None,60% Mud,None,None,None,85.0,38.7,17.0,33.7,0
GR02,Grading,CAT-140,Sunny,Expert,2,Eco,1953,Quick,1,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,79.4,18.6,32.5,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Smart,1670,Quick,1,52.7,None,Soft Ground,None,None,None,None,85.0,73.7,10.2,29.3,0
DM05,Demolition,CAT-349,Windy,Expert,8,Smart,1708,Quick,1,90.0,None,None,None,None,None,High Flow,75.6,126.8,39.2,46.0,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Smart,1294,Fine,0,65.1,Swing Priority,None,None,None,None,None,85.0,111.1,11.6,23.9,0
DM02,Demolition,CAT-349,Cloudy,Intermediate,7,Power,1780,Quick,0,90.0,None,None,None,None,None,Medium Flow,85.9,110.5,52.5,61.3,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Smart,1329,Quick,1,79.5,None,Standard,None,None,None,None,85.0,90.0,7.0,27.0,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Eco,1895,Medium,0,95.8,Swing Priority,None,None,None,None,None,85.0,65.0,16.8,23.2,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Power,1601,Quick,1,90.0,None,None,None,Spread 25°,2nd Gear,None,85.0,87.8,22.9,45.9,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Power,1665,Fine,1,90.0,None,None,None,None,None,Low Flow,82.0,98.7,46.4,49.0,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Eco,1892,Quick,0,80.6,None,Soft Ground,None,None,None,None,85.0,109.1,9.5,32.6,0
EX04,Earth Excavation,CAT-320,Windy,Expert,1,Eco,1310,Medium,0,89.9,Balanced,None,None,None,None,None,85.0,69.8,9.6,14.3,0
T004,Grading,CAT-140,Cloudy,Beginner,8,Power,1669,Medium,0,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,53.5,24.9,55.0,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Smart,1805,Medium,1,97.6,Swing Priority,None,None,None,None,None,85.0,77.0,19.6,22.3,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1918,Fine,1,90.0,None,None,None,Spread 25°,3rd Gear,None,85.0,71.1,28.3,49.8,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1887,Fine,0,90.0,None,None,None,Spread 25°,2nd Gear,None,85.0,64.6,27.4,37.2,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Smart,1400,Quick,1,90.0,None,None,None,Spread 25°,3rd Gear,None,85.0,94.0,14.6,33.0,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Smart,1496,Quick,0,81.5,None,Soft Ground,None,None,None,None,85.0,79.8,8.3,37.6,0
T004,Grading,CAT-140,Sunny,Expert,5,Smart,1805,Quick,1,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,43.2,21.5,25.5,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Power,1351,Fine,1,57.2,None,Locked Down,None,None,None,None,85.0,68.8,9.1,54.4,0
TR03,Trenching,CAT-420,Cloudy,Expert,4,Smart,1755,Medium,0,79.0,None,Locked Down,None,None,None,None,85.0,73.3,10.1,30.8,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Eco,1891,Fine,1,68.6,Swing Priority,None,None,None,None,None,85.0,135.7,17.3,26.1,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Power,2011,Medium,1,90.0,None,None,None,None,None,Medium Flow,72.6,110.6,62.6,64.5,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Power,1761,Fine,0,90.7,None,Locked Down,None,None,None,None,85.0,76.4,14.2,62.3,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Smart,1771,Medium,1,91.0,None,Soft Ground,None,None,None,None,85.0,57.9,10.2,21.9,0
LD05,Material Loading,CAT-950M,Cloudy,Intermediate,6,Power,1667,Quick,1,99.1,None,None,80% Gravel,None,None,None,85.0,31.4,25.1,42.8,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Eco,1378,Medium,1,63.9,None,None,100% Max,None,None,None,85.0,33.0,11.6,10.7,0
TR02,Trenching,CAT-420,Sunny,Expert,2,Power,2057,Quick,1,72.8,None,Standard,None,None,None,None,85.0,43.4,16.2,42.3,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Power,1917,Medium,1,54.5,None,None,80% Gravel,None,None,None,85.0,24.2,28.9,34.4,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Smart,1676,Medium,1,55.4,Swing Priority,None,None,None,None,None,85.0,67.7,17.2,17.7,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Smart,2133,Medium,1,69.0,None,Locked Down,None,None,None,None,85.0,72.4,14.1,56.3,0
LD03,Material Loading,CAT-950M,Sunny,Beginner,2,Smart,2055,Fine,0,50.2,None,None,100% Max,None,None,None,85.0,64.0,28.3,56.3,0
TR05,Trenching,CAT-420,Windy,Intermediate,5,Smart,1879,Quick,1,54.1,None,Standard,None,None,None,None,85.0,55.5,11.9,26.5,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Eco,1543,Fine,1,55.2,None,None,100% Max,None,None,None,85.0,52.1,14.2,16.1,0
TR04,Trenching,CAT-420,Sunny,Beginner,4,Smart,1364,Fine,0,65.7,None,Standard,None,None,None,None,85.0,72.2,7.1,30.9,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Smart,1290,Quick,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,81.6,13.2,29.7,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Eco,1487,Quick,1,90.5,None,Standard,None,None,None,None,85.0,79.0,6.9,38.0,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,1254,Medium,1,69.5,None,Soft Ground,None,None,None,None,85.0,47.2,6.9,32.9,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Eco,1899,Fine,0,106.3,Balanced,None,None,None,None,None,85.0,141.6,17.9,43.0,0
T003,Material Loading,CAT-950M,Windy,Expert,5,Smart,1740,Fine,1,99.6,None,None,100% Max,None,None,None,85.0,56.1,20.1,26.1,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Power,1428,Medium,1,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,73.4,19.2,42.1,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Power,1378,Quick,0,81.6,None,None,80% Gravel,None,None,None,85.0,43.9,17.8,43.6,0
T004,Grading,CAT-140,Sunny,Expert,5,Eco,1791,Medium,0,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,41.9,16.5,26.5,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Eco,1453,Quick,1,96.4,Swing Priority,None,None,None,None,None,85.0,113.5,12.3,23.6,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Power,2046,Fine,1,101.6,None,None,80% Gravel,None,None,None,85.0,26.5,32.0,44.6,0
DM05,Demolition,CAT-349,Windy,Expert,8,Eco,1768,Medium,1,90.0,None,None,None,None,None,High Flow,99.1,145.5,34.0,76.8,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,4,Power,1605,Medium,0,101.2,None,Soft Ground,None,None,None,None,85.0,73.8,11.7,40.9,0
DM03,Demolition,CAT-349,Windy,Beginner,7,Smart,2126,Fine,1,90.0,None,None,None,None,None,Low Flow,96.6,134.5,53.5,92.0,0
GR02,Grading,CAT-140,Cloudy,Expert,5,Power,1974,Quick,1,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,63.8,30.4,45.0,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Smart,1679,Fine,1,54.3,Boom Power,None,None,None,None,None,85.0,77.8,17.4,17.8,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Power,2027,Medium,0,88.0,None,None,60% Mud,None,None,None,85.0,32.1,30.5,44.9,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Power,1514,Fine,0,60.8,Swing Priority,None,None,None,None,None,85.0,143.3,19.8,48.0,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,1820,Medium,1,68.7,None,Soft Ground,None,None,None,None,85.0,43.1,13.9,32.8,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Smart,1354,Fine,0,61.5,Balanced,None,None,None,None,None,85.0,92.3,12.8,25.6,0
T004,Grading,CAT-140,Windy,Intermediate,1,Eco,1457,Fine,0,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,42.2,12.0,13.4,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Eco,1945,Medium,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,78.7,19.2,31.0,0
DM05,Demolition,CAT-349,Windy,Beginner,8,Power,1714,Fine,0,90.0,None,None,None,None,None,High Flow,96.5,159.6,50.3,96.1,0
DM05,Demolition,CAT-349,Windy,Expert,8,Power,1742,Fine,1,90.0,None,None,None,None,None,High Flow,96.4,139.8,51.1,87.3,0
TR05,Trenching,CAT-420,Rainy,Expert,1,Power,1237,Quick,0,85.4,None,Standard,None,None,None,None,85.0,70.6,7.8,44.8,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Smart,2066,Fine,1,90.0,None,None,None,None,None,Low Flow,81.9,130.7,50.9,55.1,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Smart,1433,Medium,0,60.4,Balanced,None,None,None,None,None,85.0,60.8,13.5,19.2,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Eco,1692,Fine,1,90.0,None,None,None,Deep Cut 45°,3rd Gear,None,85.0,88.6,16.0,29.9,0
T004,Grading,CAT-140,Sunny,Expert,5,Eco,1231,Medium,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,45.1,10.2,19.2,0
T004,Grading,CAT-140,Sunny,Expert,5,Power,1758,Medium,1,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,44.7,26.2,38.3,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Eco,1303,Quick,1,106.9,Swing Priority,None,None,None,None,None,85.0,105.1,9.2,24.7,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1813,Quick,1,79.9,Balanced,None,None,None,None,None,85.0,91.1,20.1,30.5,0
LD05,Material Loading,CAT-950M,Sunny,Intermediate,7,Power,1337,Fine,0,84.0,None,None,60% Mud,None,None,None,85.0,46.9,18.0,53.0,0
T004,Grading,CAT-140,Cloudy,Beginner,8,Power,1382,Fine,1,90.0,None,None,None,Normal 35°,3rd Gear,None,85.0,54.0,19.3,64.8,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Power,1955,Quick,0,71.6,None,None,100% Max,None,None,None,85.0,29.1,30.0,39.7,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1762,Quick,0,107.4,Swing Priority,None,None,None,None,None,85.0,107.1,19.7,45.2,0
DM05,Demolition,CAT-349,Windy,Expert,8,Smart,1568,Quick,0,90.0,None,None,None,None,None,Low Flow,69.4,151.1,34.4,55.2,0
GR05,Grading,CAT-140,Rainy,Expert,6,Eco,1728,Quick,1,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,48.6,16.3,23.2,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1530,Fine,1,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,50.3,19.5,29.9,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Eco,1973,Quick,1,90.0,None,None,None,None,None,Low Flow,94.0,129.2,38.4,66.2,0
